Instance,Terminal,Layer,X location,Y location,Voltage
_5229_,VGND,li1,144.6700,288.3200,0.000031
_5228_,VGND,li1,142.8300,288.3200,0.000031
_5227_,VGND,li1,141.4500,293.7600,0.000143
_5226_,VGND,li1,141.4500,293.7600,0.000143
_5225_,VGND,li1,152.4900,293.7600,0.000146
_5224_,VGND,li1,164.2200,293.7600,0.000116
_5223_,VGND,li1,157.7800,293.7600,0.000137
_5222_,VGND,li1,162.1500,293.7600,0.000124
_5221_,VGND,li1,156.4000,299.2000,0.000044
_5220_,VGND,li1,161.4600,299.2000,0.000039
_5219_,VGND,li1,158.9300,299.2000,0.000041
_5218_,VGND,li1,181.0100,288.3200,0.000049
_5217_,VGND,li1,143.9800,293.7600,0.000144
_5216_,VGND,li1,167.2100,288.3200,0.000037
_5215_,VGND,li1,145.5900,282.8800,0.000009
_5214_,VGND,li1,121.9000,239.3600,0.000015
_5213_,VGND,li1,121.6700,233.9200,0.000005
_5212_,VGND,li1,126.5000,233.9200,0.000005
_5211_,VGND,li1,136.1600,233.9200,0.000005
_5210_,VGND,li1,139.1500,250.2400,0.000017
_5209_,VGND,li1,153.4100,239.3600,0.000016
_5208_,VGND,li1,243.5700,266.5600,0.000063
_5207_,VGND,li1,253.9200,266.5600,0.000069
_5206_,VGND,li1,253.0000,266.5600,0.000069
_5205_,VGND,li1,251.8500,261.1200,0.000262
_5204_,VGND,li1,259.6700,261.1200,0.000288
_5203_,VGND,li1,255.7600,261.1200,0.000275
_5202_,VGND,li1,244.9500,261.1200,0.000238
_5201_,VGND,li1,246.1000,255.6800,0.000337
_5200_,VGND,li1,244.0300,255.6800,0.000336
_5199_,VGND,li1,244.9500,244.8000,0.000043
_5198_,VGND,li1,242.6500,250.2400,0.000119
_5197_,VGND,li1,236.2100,239.3600,0.000004
_5196_,VGND,li1,233.9100,244.8000,0.000038
_5195_,VGND,li1,157.0900,239.3600,0.000014
_5194_,VGND,li1,153.8700,233.9200,0.000006
_5193_,VGND,li1,149.2700,233.9200,0.000006
_5192_,VGND,li1,153.4100,233.9200,0.000006
_5191_,VGND,li1,139.1500,228.4800,0.000005
_5190_,VGND,li1,136.1600,228.4800,0.000005
_5189_,VGND,li1,133.6300,228.4800,0.000005
_5188_,VGND,li1,127.1900,228.4800,0.000005
_5187_,VGND,li1,124.4300,228.4800,0.000005
_5186_,VGND,li1,117.0700,228.4800,0.000004
_5185_,VGND,li1,119.8300,228.4800,0.000004
_5184_,VGND,li1,81.6500,223.0400,0.000012
_5183_,VGND,li1,77.0500,223.0400,0.000012
_5182_,VGND,li1,72.4500,217.6000,0.000000
_5181_,VGND,li1,69.9200,217.6000,0.000000
_5180_,VGND,li1,71.5300,212.1600,0.000002
_5179_,VGND,li1,60.0300,217.6000,0.000000
_5178_,VGND,li1,56.8100,212.1600,0.000001
_5177_,VGND,li1,54.0500,212.1600,0.000001
_5176_,VGND,li1,54.2800,217.6000,0.000000
_5175_,VGND,li1,47.6100,206.7200,0.000001
_5174_,VGND,li1,26.4500,195.8400,0.000002
_5173_,VGND,li1,23.2300,195.8400,0.000002
_5172_,VGND,li1,20.2400,195.8400,0.000002
_5171_,VGND,li1,22.3100,190.4000,0.000000
_5170_,VGND,li1,20.9300,190.4000,0.000000
_5169_,VGND,li1,14.4900,184.9600,0.000000
_5168_,VGND,li1,15.8700,179.5200,0.000000
_5167_,VGND,li1,17.7100,179.5200,0.000000
_5166_,VGND,li1,14.9500,174.0800,0.000002
_5165_,VGND,li1,17.7100,174.0800,0.000002
_5164_,VGND,li1,13.5700,168.6400,0.000000
_5163_,VGND,li1,16.1000,163.2000,0.000000
_5162_,VGND,li1,10.8100,146.8800,0.000000
_5161_,VGND,li1,35.1900,190.4000,0.000001
_5160_,VGND,li1,37.0300,184.9600,0.000001
_5159_,VGND,li1,38.4100,184.9600,0.000001
_5158_,VGND,li1,38.8700,184.9600,0.000001
_5157_,VGND,li1,38.1800,179.5200,0.000001
_5156_,VGND,li1,41.6300,190.4000,0.000001
_5155_,VGND,li1,21.6200,152.3200,0.000000
_5154_,VGND,li1,48.0700,201.2800,0.000000
_5153_,VGND,li1,49.9100,206.7200,0.000001
_5152_,VGND,li1,45.7700,201.2800,0.000000
_5151_,VGND,li1,50.8300,201.2800,0.000000
_5150_,VGND,li1,40.4800,168.6400,0.000001
_5149_,VGND,li1,52.9000,201.2800,0.000000
_5148_,VGND,li1,55.8900,201.2800,0.000000
_5147_,VGND,li1,53.1300,206.7200,0.000001
_5146_,VGND,li1,54.9700,195.8400,0.000007
_5145_,VGND,li1,52.9000,157.7600,0.000060
_5144_,VGND,li1,58.1900,212.1600,0.000002
_5143_,VGND,li1,58.8800,157.7600,0.000071
_5142_,VGND,li1,56.5800,157.7600,0.000066
_5141_,VGND,li1,59.1100,146.8800,0.000000
_5140_,VGND,li1,63.7100,141.4400,0.000000
_5139_,VGND,li1,60.9500,141.4400,0.000000
_5138_,VGND,li1,77.5100,217.6000,0.000000
_5137_,VGND,li1,83.0300,217.6000,0.000000
_5136_,VGND,li1,77.5100,217.6000,0.000000
_5135_,VGND,li1,74.7500,217.6000,0.000000
_5134_,VGND,li1,76.5900,223.0400,0.000012
_5133_,VGND,li1,78.4300,223.0400,0.000012
_5132_,VGND,li1,80.5000,223.0400,0.000012
_5131_,VGND,li1,76.1300,217.6000,0.000000
_5130_,VGND,li1,78.4300,212.1600,0.000002
_5129_,VGND,li1,76.5900,212.1600,0.000002
_5128_,VGND,li1,72.9100,157.7600,0.000092
_5127_,VGND,li1,72.9100,152.3200,0.000002
_5126_,VGND,li1,74.7500,152.3200,0.000002
_5125_,VGND,li1,66.9300,146.8800,0.000000
_5124_,VGND,li1,66.0100,141.4400,0.000000
_5123_,VGND,li1,67.3900,141.4400,0.000000
_5122_,VGND,li1,69.6900,141.4400,0.000000
_5121_,VGND,li1,66.9300,141.4400,0.000000
_5120_,VGND,li1,76.8200,141.4400,0.000000
_5119_,VGND,li1,87.6300,223.0400,0.000014
_5118_,VGND,li1,85.7900,223.0400,0.000013
_5117_,VGND,li1,88.0900,217.6000,0.000000
_5116_,VGND,li1,92.2300,157.7600,0.000125
_5115_,VGND,li1,94.9900,157.7600,0.000130
_5114_,VGND,li1,91.7700,152.3200,0.000003
_5113_,VGND,li1,94.9900,146.8800,0.000000
_5112_,VGND,li1,92.9200,141.4400,0.000000
_5111_,VGND,li1,97.7500,136.0000,0.000003
_5110_,VGND,li1,94.0700,141.4400,0.000000
_5109_,VGND,li1,94.0700,152.3200,0.000003
_5108_,VGND,li1,86.2500,233.9200,0.000003
_5107_,VGND,li1,91.7700,233.9200,0.000003
_5106_,VGND,li1,87.6300,239.3600,0.000010
_5105_,VGND,li1,88.5500,233.9200,0.000003
_5104_,VGND,li1,87.4000,239.3600,0.000010
_5103_,VGND,li1,89.9300,244.8000,0.000002
_5102_,VGND,li1,89.4700,163.2000,0.000001
_5101_,VGND,li1,109.9400,179.5200,0.000003
_5100_,VGND,li1,125.3500,233.9200,0.000005
_5099_,VGND,li1,129.9500,233.9200,0.000005
_5098_,VGND,li1,123.0500,233.9200,0.000005
_5097_,VGND,li1,128.1100,233.9200,0.000005
_5096_,VGND,li1,123.5100,233.9200,0.000005
_5095_,VGND,li1,117.9900,233.9200,0.000004
_5094_,VGND,li1,109.4800,217.6000,0.000000
_5093_,VGND,li1,102.3500,217.6000,0.000000
_5092_,VGND,li1,103.0400,212.1600,0.000003
_5091_,VGND,li1,100.9700,212.1600,0.000003
_5090_,VGND,li1,98.6700,217.6000,0.000000
_5089_,VGND,li1,95.6800,223.0400,0.000015
_5088_,VGND,li1,98.4400,223.0400,0.000016
_5087_,VGND,li1,100.9700,223.0400,0.000016
_5086_,VGND,li1,97.0600,217.6000,0.000000
_5085_,VGND,li1,94.5300,217.6000,0.000000
_5084_,VGND,li1,99.5900,233.9200,0.000004
_5083_,VGND,li1,103.2700,233.9200,0.000004
_5082_,VGND,li1,104.6500,233.9200,0.000004
_5081_,VGND,li1,102.8100,255.6800,0.000071
_5080_,VGND,li1,106.9500,233.9200,0.000004
_5079_,VGND,li1,102.3500,239.3600,0.000012
_5078_,VGND,li1,103.7300,223.0400,0.000017
_5077_,VGND,li1,103.2700,201.2800,0.000000
_5076_,VGND,li1,117.5300,201.2800,0.000000
_5075_,VGND,li1,123.0500,239.3600,0.000015
_5074_,VGND,li1,138.6900,244.8000,0.000004
_5073_,VGND,li1,134.5500,244.8000,0.000004
_5072_,VGND,li1,145.5900,261.1200,0.000042
_5071_,VGND,li1,142.3700,255.6800,0.000102
_5070_,VGND,li1,145.5900,277.4400,0.000053
_5069_,VGND,li1,151.5700,277.4400,0.000056
_5068_,VGND,li1,149.7300,277.4400,0.000055
_5067_,VGND,li1,148.8100,282.8800,0.000009
_5066_,VGND,li1,151.5700,282.8800,0.000009
_5065_,VGND,li1,149.2700,293.7600,0.000145
_5064_,VGND,li1,147.4300,299.2000,0.000054
_5063_,VGND,li1,152.2600,299.2000,0.000048
_5062_,VGND,li1,148.5800,293.7600,0.000145
_5061_,VGND,li1,146.0500,293.7600,0.000144
_5060_,VGND,li1,167.2100,293.7600,0.000106
_5059_,VGND,li1,151.1100,293.7600,0.000146
_5058_,VGND,li1,159.3900,277.4400,0.000059
_5057_,VGND,li1,147.4300,277.4400,0.000054
_5056_,VGND,li1,161.6900,266.5600,0.000010
_5055_,VGND,li1,135.9300,244.8000,0.000004
_5054_,VGND,li1,126.5000,223.0400,0.000021
_5053_,VGND,li1,132.4800,223.0400,0.000022
_5052_,VGND,li1,132.9400,217.6000,0.000000
_5051_,VGND,li1,147.2000,223.0400,0.000025
_5050_,VGND,li1,157.5500,233.9200,0.000006
_5049_,VGND,li1,172.5000,233.9200,0.000007
_5048_,VGND,li1,243.5700,244.8000,0.000043
_5047_,VGND,li1,259.6700,266.5600,0.000073
_5046_,VGND,li1,258.7500,266.5600,0.000073
_5045_,VGND,li1,264.2700,272.0000,0.000084
_5044_,VGND,li1,257.8300,261.1200,0.000281
_5043_,VGND,li1,255.5300,261.1200,0.000275
_5042_,VGND,li1,255.0700,272.0000,0.000082
_5041_,VGND,li1,247.7100,244.8000,0.000046
_5040_,VGND,li1,250.0100,244.8000,0.000047
_5039_,VGND,li1,243.5700,239.3600,0.000004
_5038_,VGND,li1,187.9100,233.9200,0.000014
_5037_,VGND,li1,241.2700,244.8000,0.000041
_5036_,VGND,li1,187.9100,239.3600,0.000004
_5035_,VGND,li1,175.9500,233.9200,0.000007
_5034_,VGND,li1,168.1300,228.4800,0.000007
_5033_,VGND,li1,170.8900,228.4800,0.000007
_5032_,VGND,li1,150.6500,223.0400,0.000026
_5031_,VGND,li1,150.1900,223.0400,0.000026
_5030_,VGND,li1,143.7500,223.0400,0.000025
_5029_,VGND,li1,136.3900,217.6000,0.000000
_5028_,VGND,li1,121.2100,217.6000,0.000000
_5027_,VGND,li1,124.2000,217.6000,0.000000
_5026_,VGND,li1,111.0900,179.5200,0.000003
_5025_,VGND,li1,102.8100,174.0800,0.000015
_5024_,VGND,li1,105.8000,174.0800,0.000015
_5023_,VGND,li1,74.2900,163.2000,0.000001
_5022_,VGND,li1,71.5300,163.2000,0.000001
_5021_,VGND,li1,69.2300,157.7600,0.000088
_5020_,VGND,li1,64.6300,157.7600,0.000081
_5019_,VGND,li1,67.3900,157.7600,0.000084
_5018_,VGND,li1,59.1100,157.7600,0.000071
_5017_,VGND,li1,34.2700,152.3200,0.000001
_5016_,VGND,li1,32.6600,152.3200,0.000001
_5015_,VGND,li1,29.6700,152.3200,0.000000
_5014_,VGND,li1,25.0700,152.3200,0.000000
_5013_,VGND,li1,15.8700,152.3200,0.000000
_5012_,VGND,li1,18.8600,152.3200,0.000000
_5011_,VGND,li1,13.1100,146.8800,0.000000
_5010_,VGND,li1,13.3400,146.8800,0.000000
_5009_,VGND,li1,13.5700,152.3200,0.000000
_5008_,VGND,li1,15.4100,146.8800,0.000000
_5007_,VGND,li1,17.0200,141.4400,0.000000
_5006_,VGND,li1,16.3300,146.8800,0.000000
_5005_,VGND,li1,16.1000,141.4400,0.000000
_5004_,VGND,li1,33.8100,163.2000,0.000000
_5003_,VGND,li1,37.4900,168.6400,0.000001
_5002_,VGND,li1,42.5500,168.6400,0.000001
_5001_,VGND,li1,43.9300,168.6400,0.000001
_5000_,VGND,li1,40.7100,179.5200,0.000001
_4999_,VGND,li1,37.4900,174.0800,0.000004
_4998_,VGND,li1,39.3300,163.2000,0.000000
_4997_,VGND,li1,55.8900,157.7600,0.000066
_4996_,VGND,li1,52.2100,152.3200,0.000001
_4995_,VGND,li1,53.5900,157.7600,0.000063
_4994_,VGND,li1,49.6800,157.7600,0.000055
_4993_,VGND,li1,46.0000,157.7600,0.000048
_4992_,VGND,li1,45.3100,157.7600,0.000048
_4991_,VGND,li1,48.9900,195.8400,0.000006
_4990_,VGND,li1,51.9800,195.8400,0.000007
_4989_,VGND,li1,58.6500,201.2800,0.000000
_4988_,VGND,li1,56.8100,195.8400,0.000007
_4987_,VGND,li1,53.5900,201.2800,0.000000
_4986_,VGND,li1,71.9900,157.7600,0.000092
_4985_,VGND,li1,74.7500,157.7600,0.000097
_4984_,VGND,li1,62.3300,87.0400,0.000013
_4983_,VGND,li1,71.0700,146.8800,0.000000
_4982_,VGND,li1,75.2100,92.4800,0.000120
_4981_,VGND,li1,110.1700,174.0800,0.000016
_4980_,VGND,li1,110.1700,174.0800,0.000016
_4979_,VGND,li1,112.0100,174.0800,0.000016
_4978_,VGND,li1,101.4300,168.6400,0.000004
_4977_,VGND,li1,94.9900,163.2000,0.000001
_4976_,VGND,li1,94.0700,168.6400,0.000004
_4975_,VGND,li1,88.5500,157.7600,0.000118
_4974_,VGND,li1,84.4100,157.7600,0.000110
_4973_,VGND,li1,81.6500,146.8800,0.000000
_4972_,VGND,li1,83.7200,146.8800,0.000000
_4971_,VGND,li1,78.8900,146.8800,0.000000
_4970_,VGND,li1,80.7300,141.4400,0.000000
_4969_,VGND,li1,74.2900,141.4400,0.000000
_4968_,VGND,li1,78.2000,141.4400,0.000000
_4967_,VGND,li1,78.8900,141.4400,0.000000
_4966_,VGND,li1,100.0500,168.6400,0.000004
_4965_,VGND,li1,98.2100,174.0800,0.000014
_4964_,VGND,li1,98.2100,168.6400,0.000004
_4963_,VGND,li1,100.0500,163.2000,0.000001
_4962_,VGND,li1,100.0500,157.7600,0.000138
_4961_,VGND,li1,97.9800,157.7600,0.000135
_4960_,VGND,li1,98.4400,152.3200,0.000003
_4959_,VGND,li1,102.3500,152.3200,0.000003
_4958_,VGND,li1,98.4400,141.4400,0.000000
_4957_,VGND,li1,97.7500,141.4400,0.000000
_4956_,VGND,li1,117.3000,130.5600,0.000003
_4955_,VGND,li1,99.1300,212.1600,0.000003
_4954_,VGND,li1,93.6100,212.1600,0.000003
_4953_,VGND,li1,97.2900,212.1600,0.000003
_4952_,VGND,li1,91.3100,206.7200,0.000003
_4951_,VGND,li1,92.4600,212.1600,0.000003
_4950_,VGND,li1,118.2200,168.6400,0.000005
_4949_,VGND,li1,132.7100,217.6000,0.000000
_4948_,VGND,li1,135.9300,217.6000,0.000000
_4947_,VGND,li1,129.4900,217.6000,0.000000
_4946_,VGND,li1,129.4900,223.0400,0.000022
_4945_,VGND,li1,128.1100,212.1600,0.000004
_4944_,VGND,li1,126.9600,206.7200,0.000004
_4943_,VGND,li1,129.2600,206.7200,0.000004
_4942_,VGND,li1,123.5100,201.2800,0.000000
_4941_,VGND,li1,117.5300,195.8400,0.000018
_4940_,VGND,li1,113.1600,190.4000,0.000004
_4939_,VGND,li1,115.4600,190.4000,0.000005
_4938_,VGND,li1,106.4900,195.8400,0.000016
_4937_,VGND,li1,105.8000,201.2800,0.000000
_4936_,VGND,li1,109.2500,195.8400,0.000017
_4935_,VGND,li1,106.7200,195.8400,0.000016
_4934_,VGND,li1,104.6500,195.8400,0.000016
_4933_,VGND,li1,102.8100,217.6000,0.000000
_4932_,VGND,li1,107.4100,223.0400,0.000017
_4931_,VGND,li1,106.0300,217.6000,0.000000
_4930_,VGND,li1,106.0300,223.0400,0.000017
_4929_,VGND,li1,104.6500,228.4800,0.000004
_4928_,VGND,li1,104.1900,217.6000,0.000000
_4927_,VGND,li1,106.7200,206.7200,0.000003
_4926_,VGND,li1,119.8300,201.2800,0.000000
_4925_,VGND,li1,151.1100,228.4800,0.000006
_4924_,VGND,li1,161.2300,239.3600,0.000012
_4923_,VGND,li1,163.7600,239.3600,0.000011
_4922_,VGND,li1,161.6900,239.3600,0.000012
_4921_,VGND,li1,167.2100,266.5600,0.000011
_4920_,VGND,li1,169.9700,266.5600,0.000011
_4919_,VGND,li1,168.1300,266.5600,0.000011
_4918_,VGND,li1,164.9100,266.5600,0.000011
_4917_,VGND,li1,165.8300,266.5600,0.000011
_4916_,VGND,li1,162.1500,277.4400,0.000060
_4915_,VGND,li1,165.8300,277.4400,0.000061
_4914_,VGND,li1,164.4500,277.4400,0.000061
_4913_,VGND,li1,165.8300,277.4400,0.000061
_4912_,VGND,li1,168.3600,277.4400,0.000062
_4911_,VGND,li1,169.5100,282.8800,0.000010
_4910_,VGND,li1,169.5100,288.3200,0.000038
_4909_,VGND,li1,167.6700,261.1200,0.000036
_4908_,VGND,li1,170.8900,272.0000,0.000012
_4907_,VGND,li1,148.8100,228.4800,0.000006
_4906_,VGND,li1,138.9200,212.1600,0.000004
_4905_,VGND,li1,150.1900,212.1600,0.000005
_4904_,VGND,li1,149.5000,212.1600,0.000005
_4903_,VGND,li1,166.0600,223.0400,0.000029
_4902_,VGND,li1,169.0500,233.9200,0.000007
_4901_,VGND,li1,264.0400,261.1200,0.000301
_4900_,VGND,li1,266.5700,261.1200,0.000309
_4899_,VGND,li1,264.7300,266.5600,0.000077
_4898_,VGND,li1,261.9700,261.1200,0.000295
_4897_,VGND,li1,260.1300,261.1200,0.000288
_4896_,VGND,li1,254.6100,244.8000,0.000050
_4895_,VGND,li1,257.8300,239.3600,0.000004
_4894_,VGND,li1,253.6900,239.3600,0.000004
_4893_,VGND,li1,239.8900,239.3600,0.000004
_4892_,VGND,li1,240.5800,239.3600,0.000004
_4891_,VGND,li1,191.1300,239.3600,0.000004
_4890_,VGND,li1,190.6700,233.9200,0.000016
_4889_,VGND,li1,184.6900,233.9200,0.000011
_4888_,VGND,li1,184.2300,228.4800,0.000011
_4887_,VGND,li1,182.3900,228.4800,0.000009
_4886_,VGND,li1,169.0500,223.0400,0.000029
_4885_,VGND,li1,161.6900,217.6000,0.000000
_4884_,VGND,li1,164.6800,217.6000,0.000000
_4883_,VGND,li1,152.9500,212.1600,0.000005
_4882_,VGND,li1,140.5300,206.7200,0.000004
_4881_,VGND,li1,143.5200,206.7200,0.000004
_4880_,VGND,li1,123.5100,168.6400,0.000005
_4879_,VGND,li1,112.0100,92.4800,0.000110
_4878_,VGND,li1,110.6300,92.4800,0.000110
_4877_,VGND,li1,78.8900,92.4800,0.000119
_4876_,VGND,li1,78.4300,87.0400,0.000014
_4875_,VGND,li1,75.6700,87.0400,0.000014
_4874_,VGND,li1,73.3700,87.0400,0.000014
_4873_,VGND,li1,64.6300,92.4800,0.000124
_4872_,VGND,li1,63.7100,92.4800,0.000124
_4871_,VGND,li1,59.1100,92.4800,0.000125
_4870_,VGND,li1,54.0500,92.4800,0.000126
_4869_,VGND,li1,54.5100,87.0400,0.000013
_4868_,VGND,li1,34.2700,146.8800,0.000000
_4867_,VGND,li1,34.2700,152.3200,0.000001
_4866_,VGND,li1,22.7700,146.8800,0.000000
_4865_,VGND,li1,22.5400,141.4400,0.000000
_4864_,VGND,li1,20.9300,141.4400,0.000000
_4863_,VGND,li1,16.3300,136.0000,0.000000
_4862_,VGND,li1,17.2500,136.0000,0.000000
_4861_,VGND,li1,24.8400,141.4400,0.000000
_4860_,VGND,li1,25.5300,136.0000,0.000000
_4859_,VGND,li1,13.5700,141.4400,0.000000
_4858_,VGND,li1,21.8500,130.5600,0.000000
_4857_,VGND,li1,37.0300,152.3200,0.000001
_4856_,VGND,li1,40.4800,157.7600,0.000039
_4855_,VGND,li1,42.3200,152.3200,0.000001
_4854_,VGND,li1,45.7700,152.3200,0.000001
_4853_,VGND,li1,40.0200,157.7600,0.000039
_4852_,VGND,li1,39.3300,163.2000,0.000000
_4851_,VGND,li1,39.3300,152.3200,0.000001
_4850_,VGND,li1,61.8700,87.0400,0.000013
_4849_,VGND,li1,58.1900,87.0400,0.000013
_4848_,VGND,li1,48.7600,87.0400,0.000013
_4847_,VGND,li1,53.5900,87.0400,0.000013
_4846_,VGND,li1,56.3500,152.3200,0.000001
_4845_,VGND,li1,61.6400,157.7600,0.000076
_4844_,VGND,li1,54.0500,152.3200,0.000001
_4843_,VGND,li1,57.2700,190.4000,0.000002
_4842_,VGND,li1,73.6000,81.6000,0.000008
_4841_,VGND,li1,77.2800,81.6000,0.000008
_4840_,VGND,li1,93.8400,87.0400,0.000015
_4839_,VGND,li1,120.2900,168.6400,0.000005
_4838_,VGND,li1,121.2100,168.6400,0.000005
_4837_,VGND,li1,118.4500,168.6400,0.000005
_4836_,VGND,li1,111.0900,168.6400,0.000005
_4835_,VGND,li1,108.3300,168.6400,0.000004
_4834_,VGND,li1,106.4900,168.6400,0.000004
_4833_,VGND,li1,91.3100,163.2000,0.000001
_4832_,VGND,li1,89.4700,163.2000,0.000001
_4831_,VGND,li1,84.8700,163.2000,0.000001
_4830_,VGND,li1,83.9500,152.3200,0.000002
_4829_,VGND,li1,76.3600,146.8800,0.000000
_4828_,VGND,li1,84.6400,146.8800,0.000000
_4827_,VGND,li1,81.6500,146.8800,0.000000
_4826_,VGND,li1,83.7200,141.4400,0.000000
_4825_,VGND,li1,81.4200,141.4400,0.000000
_4824_,VGND,li1,108.7900,179.5200,0.000003
_4823_,VGND,li1,110.6300,184.9600,0.000003
_4822_,VGND,li1,113.8500,179.5200,0.000003
_4821_,VGND,li1,114.7700,146.8800,0.000000
_4820_,VGND,li1,115.0000,141.4400,0.000000
_4819_,VGND,li1,116.1500,141.4400,0.000000
_4818_,VGND,li1,114.3100,130.5600,0.000003
_4817_,VGND,li1,112.0100,130.5600,0.000003
_4816_,VGND,li1,116.6100,130.5600,0.000003
_4815_,VGND,li1,119.3700,130.5600,0.000004
_4814_,VGND,li1,116.6100,125.1200,0.000020
_4813_,VGND,li1,113.8500,130.5600,0.000003
_4812_,VGND,li1,120.2900,141.4400,0.000000
_4811_,VGND,li1,109.7100,190.4000,0.000004
_4810_,VGND,li1,102.8100,190.4000,0.000004
_4809_,VGND,li1,106.9500,190.4000,0.000004
_4808_,VGND,li1,99.1300,190.4000,0.000004
_4807_,VGND,li1,103.0400,190.4000,0.000004
_4806_,VGND,li1,137.5400,163.2000,0.000001
_4805_,VGND,li1,150.1900,217.6000,0.000000
_4804_,VGND,li1,152.9500,212.1600,0.000005
_4803_,VGND,li1,154.7900,212.1600,0.000005
_4802_,VGND,li1,146.9700,212.1600,0.000004
_4801_,VGND,li1,143.7500,212.1600,0.000004
_4800_,VGND,li1,143.2900,206.7200,0.000004
_4799_,VGND,li1,139.6100,206.7200,0.000004
_4798_,VGND,li1,132.7100,206.7200,0.000004
_4797_,VGND,li1,129.9500,206.7200,0.000004
_4796_,VGND,li1,128.5700,201.2800,0.000000
_4795_,VGND,li1,123.7400,195.8400,0.000019
_4794_,VGND,li1,128.5700,195.8400,0.000020
_4793_,VGND,li1,123.5100,195.8400,0.000019
_4792_,VGND,li1,120.0600,195.8400,0.000019
_4791_,VGND,li1,115.2300,195.8400,0.000018
_4790_,VGND,li1,116.3800,195.8400,0.000018
_4789_,VGND,li1,121.6700,179.5200,0.000004
_4788_,VGND,li1,107.8700,201.2800,0.000000
_4787_,VGND,li1,105.1100,201.2800,0.000000
_4786_,VGND,li1,109.7100,206.7200,0.000003
_4785_,VGND,li1,106.0300,212.1600,0.000003
_4784_,VGND,li1,110.8600,201.2800,0.000000
_4783_,VGND,li1,103.2700,201.2800,0.000000
_4782_,VGND,li1,126.2700,195.8400,0.000020
_4781_,VGND,li1,129.0300,190.4000,0.000005
_4780_,VGND,li1,141.6800,190.4000,0.000006
_4779_,VGND,li1,163.9900,228.4800,0.000006
_4778_,VGND,li1,170.4300,233.9200,0.000007
_4777_,VGND,li1,174.3400,239.3600,0.000006
_4776_,VGND,li1,170.4300,239.3600,0.000008
_4775_,VGND,li1,167.2100,244.8000,0.000005
_4774_,VGND,li1,165.8300,244.8000,0.000005
_4773_,VGND,li1,163.9900,244.8000,0.000005
_4772_,VGND,li1,159.8500,244.8000,0.000005
_4771_,VGND,li1,162.6100,244.8000,0.000005
_4770_,VGND,li1,164.4500,261.1200,0.000037
_4769_,VGND,li1,162.6100,261.1200,0.000038
_4768_,VGND,li1,165.3700,261.1200,0.000037
_4767_,VGND,li1,162.1500,261.1200,0.000038
_4766_,VGND,li1,163.5300,266.5600,0.000011
_4765_,VGND,li1,161.0000,272.0000,0.000011
_4764_,VGND,li1,159.1600,250.2400,0.000020
_4763_,VGND,li1,161.6900,244.8000,0.000005
_4762_,VGND,li1,161.6900,228.4800,0.000006
_4761_,VGND,li1,156.8600,206.7200,0.000005
_4760_,VGND,li1,164.2200,212.1600,0.000005
_4759_,VGND,li1,182.1600,223.0400,0.000045
_4758_,VGND,li1,187.9100,239.3600,0.000004
_4757_,VGND,li1,200.1000,233.9200,0.000022
_4756_,VGND,li1,255.7600,239.3600,0.000004
_4755_,VGND,li1,268.1800,233.9200,0.000065
_4754_,VGND,li1,280.3700,250.2400,0.000150
_4753_,VGND,li1,279.4500,255.6800,0.000356
_4752_,VGND,li1,280.3700,250.2400,0.000150
_4751_,VGND,li1,276.9200,250.2400,0.000150
_4750_,VGND,li1,281.0600,244.8000,0.000065
_4749_,VGND,li1,274.1600,250.2400,0.000150
_4748_,VGND,li1,277.3800,244.8000,0.000063
_4747_,VGND,li1,273.0100,244.8000,0.000060
_4746_,VGND,li1,271.6300,239.3600,0.000004
_4745_,VGND,li1,264.9600,239.3600,0.000004
_4744_,VGND,li1,260.5900,239.3600,0.000004
_4743_,VGND,li1,249.3200,233.9200,0.000054
_4742_,VGND,li1,251.6200,233.9200,0.000055
_4741_,VGND,li1,203.5500,233.9200,0.000024
_4740_,VGND,li1,200.5600,228.4800,0.000023
_4739_,VGND,li1,196.6500,223.0400,0.000092
_4738_,VGND,li1,195.2700,223.0400,0.000084
_4737_,VGND,li1,187.9100,223.0400,0.000061
_4736_,VGND,li1,178.7100,217.6000,0.000000
_4735_,VGND,li1,181.4700,217.6000,0.000000
_4734_,VGND,li1,168.5900,217.6000,0.000000
_4733_,VGND,li1,164.9100,217.6000,0.000000
_4732_,VGND,li1,161.2300,212.1600,0.000005
_4731_,VGND,li1,140.9900,163.2000,0.000001
_4730_,VGND,li1,137.3100,163.2000,0.000001
_4729_,VGND,li1,139.1500,163.2000,0.000001
_4728_,VGND,li1,132.7100,163.2000,0.000001
_4727_,VGND,li1,96.3700,92.4800,0.000114
_4726_,VGND,li1,97.5200,87.0400,0.000015
_4725_,VGND,li1,90.3900,87.0400,0.000015
_4724_,VGND,li1,77.9700,81.6000,0.000008
_4723_,VGND,li1,69.6900,81.6000,0.000008
_4722_,VGND,li1,71.9900,81.6000,0.000008
_4721_,VGND,li1,54.0500,81.6000,0.000009
_4720_,VGND,li1,55.4300,87.0400,0.000013
_4719_,VGND,li1,49.4500,81.6000,0.000010
_4718_,VGND,li1,50.8300,87.0400,0.000013
_4717_,VGND,li1,23.6900,87.0400,0.000006
_4716_,VGND,li1,21.3900,87.0400,0.000006
_4715_,VGND,li1,19.0900,130.5600,0.000000
_4714_,VGND,li1,21.3900,136.0000,0.000000
_4713_,VGND,li1,25.5300,125.1200,0.000002
